DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
11/17/2014,600.93,VNINDEX,602.4,604.63,600.93,114368771
11/18/2014,594.25,VNINDEX,600.86,602.53,594.25,143921465
11/19/2014,588.35,VNINDEX,594.88,597.29,588.35,162360597
11/20/2014,593.32,VNINDEX,592.17,594.76,589.84,152658810
11/21/2014,588.03,VNINDEX,594.71,596.02,588.03,160143220
11/24/2014,582.53,VNINDEX,585.08,586.54,580.92,115957190
11/25/2014,585.91,VNINDEX,583.53,588.42,583.53,114074387
11/26/2014,576.04,VNINDEX,587.58,588.16,575.09,162038348
11/27/2014,572.89,VNINDEX,575.63,575.82,567.36,117664958
11/28/2014,566.58,VNINDEX,570.61,572.12,565.1,145679937
12/1/2014,568.01,VNINDEX,566.22,571.69,565.09,123856042
12/2/2014,569.43,VNINDEX,570.44,570.79,568.55,101634189
12/3/2014,574.88,VNINDEX,570.48,575.95,570.44,119136054
12/4/2014,578.38,VNINDEX,576.63,581.27,576.63,108387180
12/5/2014,578.76,VNINDEX,578.52,582.42,578.18,106676540
12/8/2014,571.68,VNINDEX,577.44,577.44,569.24,113549183
12/9/2014,555.31,VNINDEX,567.55,567.55,554.51,191552910
12/10/2014,557.19,VNINDEX,550.35,558.47,544.78,119404619
12/11/2014,550.11,VNINDEX,549.78,557.96,547.55,95717629
12/12/2014,553.93,VNINDEX,547.69,554.82,547.69,77358806
12/15/2014,547.93,VNINDEX,550.8,554.35,547.93,84730943
12/16/2014,535.14,VNINDEX,545.33,545.66,535,128015088
12/17/2014,518.22,VNINDEX,535.27,536.64,513.06,171356990
12/18/2014,528.45,VNINDEX,522.9,528.6,521.33,113296932
12/19/2014,523.09,VNINDEX,527.61,533.3,522.1,180821470
12/22/2014,537.54,VNINDEX,527.28,537.54,527.28,98812658
12/23/2014,537.88,VNINDEX,535.61,543.22,532.78,110198639
12/24/2014,539.44,VNINDEX,540.46,541.73,536.79,70678530
12/25/2014,532.01,VNINDEX,536.21,537.47,531.52,89289563
12/26/2014,533.37,VNINDEX,531.84,537.89,527.41,105314366
12/29/2014,532.68,VNINDEX,533.37,538.83,528.63,104107819
12/30/2014,537.57,VNINDEX,531.07,537.57,526.61,86681859
12/31/2014,545.63,VNINDEX,538.68,546.62,537.91,122766145
1/5/2015,544.45,VNINDEX,545.43,549.22,543.78,95949953
1/6/2015,549.66,VNINDEX,539.08,550.11,538.82,112316461
1/7/2015,552.05,VNINDEX,548.44,555.83,548.44,111705080
1/8/2015,553.47,VNINDEX,553.49,556.8,552.15,77867146
1/9/2015,569.73,VNINDEX,555.53,570.52,555.53,107474507
1/12/2015,574.32,VNINDEX,575.86,579.73,574.07,134928562
1/13/2015,580.6,VNINDEX,573.26,580.65,573.26,111664637
1/14/2015,577.01,VNINDEX,579.77,582.21,571.67,108938080
1/15/2015,577.74,VNINDEX,577.01,581.24,575.36,120095579
1/16/2015,574.81,VNINDEX,576.88,578.51,574.08,106677703
1/19/2015,571.51,VNINDEX,576.5,579.06,570.1,85869950
1/20/2015,572.22,VNINDEX,570.78,574.96,570.14,79190190
1/21/2015,569.12,VNINDEX,573.54,574.41,569.12,83040200
1/22/2015,574.54,VNINDEX,569.74,576.48,567.82,83828883
1/23/2015,582.38,VNINDEX,578.22,583.57,577.57,184122823
1/26/2015,580.64,VNINDEX,584.89,586.76,580.64,139906999
1/27/2015,579.3,VNINDEX,580.45,584.28,575.5,157540891
1/28/2015,583.76,VNINDEX,579.56,584.35,578.59,113561440
1/29/2015,583.28,VNINDEX,584.18,585.66,580.37,109682059
1/30/2015,576.07,VNINDEX,584.08,584.08,574.46,102197700
2/2/2015,570.37,VNINDEX,576.07,579.73,570.37,85071802
2/3/2015,557.47,VNINDEX,572.56,574.83,557.47,96935831
2/4/2015,561.45,VNINDEX,556.93,561.69,553.21,100169716
2/5/2015,567.17,VNINDEX,562.17,568.22,562.05,78742544
2/6/2015,574.13,VNINDEX,569.03,574.36,569.03,64274918
2/9/2015,573.55,VNINDEX,574.06,577.04,572.79,71316820
2/10/2015,574.52,VNINDEX,575.74,578.42,574.24,73830792
2/11/2015,581.76,VNINDEX,574.88,581.76,574.88,77500496
2/13/2015,587.24,VNINDEX,586.26,589.02,585.6,73837820
2/24/2015,596.95,VNINDEX,590.18,596.95,589.74,62893419
2/25/2015,592.66,VNINDEX,596.9,601.55,592.66,99237866
2/26/2015,596.72,VNINDEX,593.95,597.07,591.78,89935440
2/27/2015,592.57,VNINDEX,598,598.4,590.58,78310062
3/2/2015,590.73,VNINDEX,591.75,593.72,588.59,86655948
3/3/2015,596.72,VNINDEX,590.42,597.45,590.42,112826690
3/4/2015,600.39,VNINDEX,598.49,600.69,595.34,120522460
3/5/2015,596.91,VNINDEX,601.08,602.4,596.75,134357502
3/6/2015,593.97,VNINDEX,596.42,598.33,592.71,101676233
3/9/2015,588.44,VNINDEX,594.08,596.32,587.27,98831480
3/10/2015,589.66,VNINDEX,586.38,591.17,586.38,105173875
3/11/2015,586.54,VNINDEX,589.04,590.56,586.49,86316492
3/12/2015,588.53,VNINDEX,585.89,589.67,585.48,82739692
3/13/2015,586.1,VNINDEX,589.04,591.75,586.1,97281740
3/16/2015,580.8,VNINDEX,583.26,586.19,580.55,100538780
3/17/2015,581.76,VNINDEX,580.6,583.59,580.6,105054970
3/18/2015,578.68,VNINDEX,580.81,581.53,577.26,108040880
3/19/2015,573.74,VNINDEX,579.39,580.32,573.52,84526970
3/20/2015,575.44,VNINDEX,572.57,577.56,571.92,151536960
3/23/2015,570.89,VNINDEX,576.64,579.39,570.44,99548172
3/24/2015,567.43,VNINDEX,569.33,569.91,562.07,91921673
3/25/2015,560.93,VNINDEX,567.62,568.4,559.87,87606340
3/26/2015,556.16,VNINDEX,556.12,559.68,553.19,83825010
3/27/2015,551.42,VNINDEX,558.93,561.13,549.65,91630502
3/30/2015,545.19,VNINDEX,551.75,554.26,545.07,108626597
3/31/2015,551.13,VNINDEX,544.87,552.72,544.87,83615827
4/1/2015,538.91,VNINDEX,550.8,551.69,537.3,129132966
4/2/2015,546.85,VNINDEX,540.54,546.85,536.87,89755500
4/3/2015,547.85,VNINDEX,548.69,550.3,544.22,70713550
4/6/2015,542.97,VNINDEX,548.11,549.28,542.97,71851972
4/7/2015,548.11,VNINDEX,542.71,548.37,540.79,96779408
4/8/2015,547.72,VNINDEX,549.69,551.23,546.29,80149309
4/9/2015,550.52,VNINDEX,547.26,552.53,546.76,94464349
4/10/2015,554.03,VNINDEX,550.96,557.65,550.96,104201065
4/13/2015,559.54,VNINDEX,556.35,559.68,555.97,72141841
4/14/2015,558.67,VNINDEX,559.81,562.95,558.49,69539197
4/15/2015,564.5,VNINDEX,558.94,565.39,558.94,82310547
4/16/2015,568.28,VNINDEX,564.5,570.68,564.5,100518330
4/17/2015,568.32,VNINDEX,568.87,572.76,568.28,107308470
4/20/2015,565.04,VNINDEX,568.52,568.83,562.66,98954159
4/21/2015,562.24,VNINDEX,563.78,567.52,562.24,98592506
4/22/2015,562.51,VNINDEX,562.58,565.04,561.53,91608120
4/23/2015,561.25,VNINDEX,562.85,564.45,557.57,76336705
4/24/2015,565.77,VNINDEX,563.17,567.36,561.56,61680945
4/27/2015,562.4,VNINDEX,567.77,568.47,562.4,61882580
5/4/2015,545.08,VNINDEX,560.62,563.36,545.08,112493038
5/5/2015,552.65,VNINDEX,544.8,552.65,539.04,116972118
5/6/2015,549.3,VNINDEX,553.3,555.51,548.17,89293918
5/7/2015,552.98,VNINDEX,548.51,554.22,547.53,70107660
5/8/2015,554.51,VNINDEX,551.57,556.39,550.93,72948230
5/11/2015,551.67,VNINDEX,554.5,556.2,550.57,108342081
5/12/2015,544.41,VNINDEX,551.98,552.56,542.7,79641182
5/13/2015,542.82,VNINDEX,545.5,546.99,538.76,79428780
5/14/2015,543.69,VNINDEX,542.53,545,540.72,67995728
5/15/2015,537.44,VNINDEX,543.61,545.48,537.44,74945168
5/18/2015,528.95,VNINDEX,535.82,536.71,528.9,105370270
5/19/2015,536.82,VNINDEX,530,537.19,530,93794238
5/20/2015,550.1,VNINDEX,536.35,550.33,536.07,128457950
5/21/2015,552.56,VNINDEX,550.99,554,547.95,112191076
5/22/2015,561.82,VNINDEX,553.41,561.82,550.81,119603570
5/25/2015,563,VNINDEX,560.8,563.84,558.5,108172345
5/26/2015,567.2,VNINDEX,563.31,570.29,562.58,143157231
5/27/2015,566.48,VNINDEX,564.64,569.63,563.28,115039470
5/28/2015,572.97,VNINDEX,566.13,576.92,564.73,151798276
5/29/2015,569.56,VNINDEX,572.73,577.03,568.7,135981181
6/1/2015,574.98,VNINDEX,571.15,579.58,570.14,118501583
6/2/2015,570.31,VNINDEX,575.7,581.24,570.31,123887116
6/3/2015,567.9,VNINDEX,570.55,573.91,567.81,125465980
6/4/2015,568.99,VNINDEX,568.01,573.5,567.89,113850448
6/5/2015,578.07,VNINDEX,568.63,579.01,568.37,147673160
6/8/2015,579.83,VNINDEX,580.74,585.51,579.45,193168139
6/9/2015,574.47,VNINDEX,578.68,582.13,573.73,162014406
6/10/2015,574.1,VNINDEX,576.06,576.62,569.59,133530725
6/11/2015,581.05,VNINDEX,577.32,582.68,575.25,166695844
6/12/2015,582.73,VNINDEX,582.54,585.01,578.8,163046490
6/15/2015,586.48,VNINDEX,583.51,586.67,581.35,154918630
6/16/2015,580.35,VNINDEX,587.76,589.33,580.35,162621442
6/17/2015,578.87,VNINDEX,578.53,584.04,575.88,131353017
6/18/2015,580.35,VNINDEX,578.73,583.02,578.47,98182300
6/19/2015,584.7,VNINDEX,584.08,588.48,582.47,201253300
6/22/2015,594.08,VNINDEX,588.33,594.08,588.01,154756804
6/23/2015,593.07,VNINDEX,592.44,595.11,590.76,130756238
6/24/2015,590.02,VNINDEX,592.19,594.01,589.02,128936836
6/25/2015,587.99,VNINDEX,589.29,590.37,585.34,114600820
6/26/2015,581.75,VNINDEX,586.04,592.59,581.75,152466275
6/29/2015,591.75,VNINDEX,580.16,591.75,579.61,121736895
6/30/2015,593.05,VNINDEX,588.77,598.98,588.77,156142734
7/1/2015,591.5,VNINDEX,594.52,594.52,587.33,133015191
7/2/2015,605.7,VNINDEX,590.52,605.7,590.52,136673256
7/3/2015,616.43,VNINDEX,608.82,617.96,608.82,164545634
7/6/2015,625.22,VNINDEX,618.75,625.34,618.65,179746153
7/7/2015,630.27,VNINDEX,623.89,633.73,620.59,175372826
7/8/2015,623.17,VNINDEX,630.4,634.13,617.29,191326801
7/9/2015,622.1,VNINDEX,616.2,626.38,613.34,148192176
7/10/2015,627.28,VNINDEX,627.56,630.79,624.7,216829191
7/13/2015,634.06,VNINDEX,631.56,637.07,627.69,140485030
7/14/2015,638.69,VNINDEX,635.55,640.43,628.43,155025876
7/15/2015,630.89,VNINDEX,640.43,641.06,630.89,141789461
7/16/2015,626.9,VNINDEX,627.32,632.21,622.57,132735829
7/17/2015,628.63,VNINDEX,628.45,631.67,626.21,106876812
7/20/2015,620.54,VNINDEX,624.84,624.84,616.11,120577490
7/21/2015,616.61,VNINDEX,619.9,624.47,613.83,100715190
7/22/2015,629.85,VNINDEX,614.56,629.94,613.58,120809536
7/23/2015,632.01,VNINDEX,632.07,637.91,631.43,120931816
7/24/2015,631.26,VNINDEX,633.27,634.61,627.99,111646685
7/27/2015,635.46,VNINDEX,629.68,636.84,629.42,123978732
7/28/2015,631.47,VNINDEX,636.58,639.54,631.47,155012385
7/29/2015,624.7,VNINDEX,632,634.64,624.7,114155520
7/30/2015,626.57,VNINDEX,625.46,627.11,622.43,102580431
7/31/2015,621.06,VNINDEX,628.31,629.97,621.06,112601314
8/3/2015,609.47,VNINDEX,617.12,617.12,605.63,129775440
8/4/2015,600.76,VNINDEX,607.95,609.91,600.76,83579840
8/5/2015,607.08,VNINDEX,600.68,608.21,600.68,108568356
8/6/2015,601.04,VNINDEX,607.84,609.31,600.85,110438300
8/7/2015,603.76,VNINDEX,601.57,604.04,597.75,87763805
8/10/2015,614.53,VNINDEX,603.82,614.53,603.82,90733790
8/11/2015,613.05,VNINDEX,615.17,619.69,611.17,119704416
8/12/2015,604.24,VNINDEX,609.33,611.46,602.01,112168470
8/13/2015,594.26,VNINDEX,603.31,603.31,590.44,126466967
8/14/2015,589.03,VNINDEX,592.8,598.55,585.97,90668550
8/17/2015,573.15,VNINDEX,588.67,591.2,571.26,108220070
8/18/2015,580.22,VNINDEX,571.31,580.22,571.22,93866701
8/19/2015,577.82,VNINDEX,576.44,580.99,569.21,106329590
8/20/2015,566.69,VNINDEX,577.82,577.82,565.09,113118145
8/21/2015,556.3,VNINDEX,559.34,559.97,542.31,185890140
8/24/2015,526.93,VNINDEX,550.48,550.48,523.55,174559919
8/25/2015,529.98,VNINDEX,511.13,535.48,511.13,177692294
8/26/2015,545.89,VNINDEX,530.05,545.89,530.05,124142260
8/27/2015,555.81,VNINDEX,551.89,558.93,551.44,127733040
8/28/2015,570.87,VNINDEX,561.36,570.87,559.35,165727370
8/31/2015,564.75,VNINDEX,573.1,573.1,563.99,127965687
9/1/2015,562.31,VNINDEX,565.75,569.18,561.28,98666090
9/3/2015,554.3,VNINDEX,559.32,561.43,551.47,93471190
9/4/2015,556.81,VNINDEX,554.85,558.9,554.77,66984681
9/7/2015,554.93,VNINDEX,557.07,560.09,554.44,75024450
9/8/2015,566.72,VNINDEX,554.48,566.72,554.34,107299931
9/9/2015,572.34,VNINDEX,574.06,574.73,569.69,89599390
9/10/2015,572.07,VNINDEX,567.51,576.13,567.09,70327858
9/11/2015,566.74,VNINDEX,572.14,573.99,566.18,94986910
9/14/2015,562.17,VNINDEX,569.21,572.25,561.46,84875711
9/15/2015,563.27,VNINDEX,564.38,565.05,561.1,85238120
9/16/2015,564.13,VNINDEX,561.86,564.82,561.69,74657307
9/17/2015,562.48,VNINDEX,563.93,565.85,562.48,88373514
9/18/2015,566.25,VNINDEX,564.69,569.5,564.69,153413503
9/21/2015,572.12,VNINDEX,566.74,572.26,565.16,109412321
9/22/2015,573.2,VNINDEX,573.09,575.17,570.26,121249664
9/23/2015,572.72,VNINDEX,570.64,573.85,569.51,107830778
9/24/2015,570.25,VNINDEX,573.5,575.36,570.12,107033234
9/25/2015,570.38,VNINDEX,570.41,572.09,567.71,79089825
9/28/2015,564.88,VNINDEX,571.29,572.15,564.88,86044001
9/29/2015,561.19,VNINDEX,559.83,561.76,557.65,93139990
9/30/2015,562.64,VNINDEX,562.5,565.65,562.5,83821689
10/1/2015,563.54,VNINDEX,563.39,565.63,563.23,82587308
10/2/2015,562.31,VNINDEX,563.33,565.01,561.73,81795149
10/5/2015,570,VNINDEX,564.58,570,563.95,98664048
10/6/2015,581.29,VNINDEX,577.45,581.38,574.63,179239993
10/7/2015,579.57,VNINDEX,583.97,587.3,579.57,126077827
10/8/2015,586.78,VNINDEX,580.04,588.35,579.82,194056072
10/9/2015,588.02,VNINDEX,590.91,593.02,587.57,162687753
10/12/2015,592.1,VNINDEX,587.72,594.74,587.25,152110985
10/13/2015,590.84,VNINDEX,589.09,591.66,588.54,115293788
10/14/2015,589.98,VNINDEX,592.45,593.73,589.62,113476812
10/15/2015,592.4,VNINDEX,591.36,594.17,588.98,115345487
10/16/2015,593.02,VNINDEX,592.4,599.74,592.4,132294470
10/19/2015,594.61,VNINDEX,593.87,598.11,591.6,107689287
10/20/2015,590.45,VNINDEX,594.97,596.37,588.26,118292310
10/21/2015,590.24,VNINDEX,590.43,594.5,589.84,100314613
10/22/2015,595.08,VNINDEX,590.24,595.81,589.74,94881079
10/23/2015,601.74,VNINDEX,598.55,602.55,598.25,104409506
10/26/2015,598.61,VNINDEX,604.41,606.79,598.61,102759469
10/27/2015,598.44,VNINDEX,597.8,600.51,595.62,106258088
10/28/2015,596.24,VNINDEX,599.09,601.09,596.24,119718630
10/29/2015,605.2,VNINDEX,599.32,605.2,598.8,102964589
10/30/2015,607.37,VNINDEX,605.49,608.01,603.93,91228743
11/2/2015,602.76,VNINDEX,607.93,610.17,601.99,123804242
11/3/2015,611.71,VNINDEX,605.32,611.71,600.46,116501092
11/4/2015,610.6,VNINDEX,614.29,617.93,610.6,112568865
11/5/2015,615.18,VNINDEX,609.49,616.46,608.53,99747811
11/6/2015,612.36,VNINDEX,615.54,617.79,608.89,109916849
11/9/2015,610.66,VNINDEX,612.29,613.79,610.35,122658556
11/10/2015,605.27,VNINDEX,609.3,610.6,605.08,119828327
11/11/2015,603.53,VNINDEX,604.13,609.24,603.34,95353677
11/12/2015,605.58,VNINDEX,602.02,605.58,595.86,144360576
11/13/2015,611.27,VNINDEX,604.41,611.27,603.72,159048896
11/16/2015,609.21,VNINDEX,609.77,611.92,605.39,137771821
11/17/2015,605.05,VNINDEX,609.46,611.18,605.05,171375598
11/18/2015,603.34,VNINDEX,603.32,606.62,602.13,123130657
11/19/2015,601.9,VNINDEX,604.38,605.56,600.84,122666073
11/20/2015,604.46,VNINDEX,602.11,606.58,601.9,140714933
11/23/2015,599.99,VNINDEX,605.89,607.69,599.99,153192570
11/24/2015,593.83,VNINDEX,599.81,599.94,590.41,169697131
11/25/2015,595.7,VNINDEX,593.24,596.92,588.1,143862187
11/26/2015,590.4,VNINDEX,593.12,594.67,590.39,157756736
11/27/2015,582.86,VNINDEX,589.09,591.84,582.86,142236204
12/7/2015,563.62,VNINDEX,570.12,571.2,563.41,78317859
12/8/2015,574.15,VNINDEX,561,574.15,556.92,112952020
12/9/2015,565.2,VNINDEX,575.08,576.63,565.2,107435090
12/10/2015,561.04,VNINDEX,564.86,567.62,561.04,113098598
12/11/2015,563.43,VNINDEX,560.99,567.13,559.73,98046395
12/16/2015,572.55,VNINDEX,570.36,575.54,570.36,114455822
1/19/2016,535.77,VNINDEX,525.65,535.77,528.16,125998178
1/20/2016,529.44,VNINDEX,532.81,536.57,529.42,128297680
1/21/2016,521.88,VNINDEX,529.44,531.21,520.74,152779535
1/22/2016,522.24,VNINDEX,521.88,525.83,513.82,169036178
1/25/2016,542.35,VNINDEX,530.58,542.36,522.24,164266326
1/26/2016,537.73,VNINDEX,534.06,542.98,531.27,142005584
1/27/2016,542.69,VNINDEX,541.18,543.88,540.03,124968204
1/28/2016,539.47,VNINDEX,542.01,544.73,538.59,113207754
1/29/2016,545.25,VNINDEX,539.96,545.71,537.51,122861408
2/1/2016,540.56,VNINDEX,545.27,548.58,540.56,107294633
2/2/2016,536.45,VNINDEX,537.71,542.26,535.38,93183702
2/3/2016,539.07,VNINDEX,531.11,539.07,530.23,87346741
2/4/2016,542.15,VNINDEX,542.91,545.17,541.66,67891131
2/5/2016,544.75,VNINDEX,540.64,545.54,540.64,61850624
2/15/2016,543.79,VNINDEX,540.13,544.59,537.81,68697819
2/16/2016,548.05,VNINDEX,545.72,548.89,545.72,108042955
2/17/2016,547.05,VNINDEX,551.38,552.38,547.05,131155927
2/18/2016,552.49,VNINDEX,550.51,555.05,549.16,125514129
2/19/2016,554.03,VNINDEX,552.37,555.16,551.38,185583566
2/22/2016,560.71,VNINDEX,555.31,561.44,555.31,152960690
2/23/2016,561.28,VNINDEX,564.75,567.58,561.09,159711325
2/24/2016,568.04,VNINDEX,559.48,569.7,557.77,160236400
2/25/2016,562.82,VNINDEX,571.15,573.63,562.82,151424152
2/26/2016,566.11,VNINDEX,565.61,566.8,562.39,106608060
2/29/2016,559.37,VNINDEX,565.61,566.31,559.37,129709130
3/1/2016,561.56,VNINDEX,560.03,565.65,560.03,141418360
3/2/2016,570.18,VNINDEX,564.85,570.18,562.97,144882879
3/3/2016,570.39,VNINDEX,573.06,573.88,569.39,132208151
3/4/2016,573.65,VNINDEX,570.18,576.02,568.83,142762839
3/7/2016,576.2,VNINDEX,575.76,580.95,575.39,158921649
3/8/2016,574.71,VNINDEX,576.75,579.87,574.53,149051130
3/9/2016,571.71,VNINDEX,573.47,576.32,571.48,125151264
3/10/2016,575.91,VNINDEX,574.07,575.91,571.52,146190997
3/11/2016,577.26,VNINDEX,576.12,580.93,574.81,146761681
3/14/2016,577.98,VNINDEX,579.61,579.84,576.26,175478402
3/15/2016,574.04,VNINDEX,577.98,578.96,572.59,163937509
3/16/2016,577.07,VNINDEX,573.88,577.96,573.37,148928132
3/17/2016,579.26,VNINDEX,581.55,583.53,579.26,165826389
3/18/2016,575.82,VNINDEX,579.95,580.81,575.44,226162585
3/21/2016,572.27,VNINDEX,577.65,580.83,572.27,163803278
3/22/2016,570.91,VNINDEX,572.27,573.8,567.8,132091826
3/23/2016,574.71,VNINDEX,570.74,575.22,570.39,142817620
3/24/2016,570.66,VNINDEX,573.93,577.21,570.66,166986913
3/25/2016,572.08,VNINDEX,569.48,572.48,564.88,159135772
3/28/2016,575.72,VNINDEX,573.69,576,571.58,127859664
3/29/2016,568.28,VNINDEX,575.63,576.07,568.28,165096704
3/30/2016,569.91,VNINDEX,566.08,571.89,565.55,135457967
3/31/2016,561.22,VNINDEX,569.04,570.94,561.22,172525592
4/1/2016,558.43,VNINDEX,560.64,562.73,557.96,131420385
4/4/2016,555.82,VNINDEX,557.56,560.92,554.3,118847850
4/5/2016,560.32,VNINDEX,555.98,560.32,555.15,140380762
4/6/2016,567.79,VNINDEX,561.94,567.79,560.63,120888692
4/7/2016,571.6,VNINDEX,570.72,572.56,567.01,123544105
4/8/2016,572.34,VNINDEX,571.21,574.46,569.09,122410615
4/11/2016,579.27,VNINDEX,575.11,581.88,575.01,143194089
4/12/2016,579.84,VNINDEX,580.9,582.97,577.17,165747147
4/13/2016,578.02,VNINDEX,580.77,582.81,575.65,140037692
4/14/2016,579.49,VNINDEX,575.69,584.81,575.69,122500701
4/15/2016,579.86,VNINDEX,581.54,586.36,579.86,124267616
4/19/2016,568.28,VNINDEX,578.32,578.44,568.28,138459788
4/20/2016,568.03,VNINDEX,569.8,571.71,565.3,116427685
4/21/2016,575.73,VNINDEX,571.19,577.41,570.71,104551900
4/22/2016,592.48,VNINDEX,574.57,592.48,574.57,140754879
4/25/2016,591.58,VNINDEX,597.91,601.61,591.58,161640502
4/26/2016,598.48,VNINDEX,590.99,598.48,590.19,176652609
4/27/2016,593.96,VNINDEX,601.79,601.79,591.35,149048248
4/28/2016,591.67,VNINDEX,594.98,597.28,589.97,101200825
4/29/2016,598.37,VNINDEX,591.2,599.71,591.2,124902889
5/4/2016,599.07,VNINDEX,595.95,603.08,592.43,143701125
5/5/2016,601.51,VNINDEX,600.66,605.21,600.5,134807029
5/6/2016,606.52,VNINDEX,602.4,608.94,602.17,120426242
5/9/2016,603.85,VNINDEX,610.92,612.97,603.85,145393793
5/10/2016,605.05,VNINDEX,600.35,605.46,597.74,143695060
5/11/2016,614.06,VNINDEX,606.6,614.06,606.06,162836854
5/12/2016,612.12,VNINDEX,615.55,617.56,612.12,93535957
5/13/2016,610.82,VNINDEX,612.32,615.3,608.04,110628260
5/16/2016,615.78,VNINDEX,610.13,616.17,608.49,109336428
5/17/2016,624.75,VNINDEX,620.54,626.12,618.67,126844685
5/18/2016,622.45,VNINDEX,625.53,627.81,621.79,135286732
5/19/2016,619.2,VNINDEX,621.83,623.68,618.13,141468684
5/20/2016,614.81,VNINDEX,620.72,622.48,614.41,138837461
5/23/2016,611.03,VNINDEX,616.11,616.83,610.45,99916411
5/24/2016,611.62,VNINDEX,612.23,613.14,608.15,115554356
5/25/2016,611.89,VNINDEX,613.96,616.38,611.89,139392931
5/26/2016,604.34,VNINDEX,611.88,613.37,604.34,116593590
5/27/2016,608.11,VNINDEX,604.36,609.94,603.23,102555613
5/30/2016,614.5,VNINDEX,609.98,615.52,608.46,111118746
5/31/2016,618.44,VNINDEX,616.22,621.14,614.68,121509400
6/1/2016,619.86,VNINDEX,618.18,620.24,616.33,113214434
6/2/2016,623.37,VNINDEX,619.19,624.52,618.38,126638198
6/3/2016,621.88,VNINDEX,623.21,625.19,621.62,124293886
6/6/2016,620.05,VNINDEX,621.09,624.55,616.98,133233686
6/7/2016,624.65,VNINDEX,622.4,624.69,620.05,115267692
6/8/2016,627.87,VNINDEX,626.84,632.68,626.29,139311446
6/9/2016,631.26,VNINDEX,628.4,631.26,626.27,119510866
6/10/2016,629.84,VNINDEX,629.95,633.47,628.56,134279311
6/13/2016,623.58,VNINDEX,626.26,627.36,621.4,127060195
6/14/2016,625.43,VNINDEX,621.63,626.4,619.13,99800986
6/15/2016,627.02,VNINDEX,624.63,628.75,621.76,130313982
6/16/2016,625.11,VNINDEX,627.38,630.21,625.11,122411121
6/17/2016,619.25,VNINDEX,622.92,624.59,618.16,148648035
6/20/2016,626.46,VNINDEX,622.04,626.46,620.41,115099126
6/21/2016,628,VNINDEX,629.03,631.96,628,127747245
6/22/2016,626.41,VNINDEX,628.77,629.95,625.81,107956447
6/23/2016,632.27,VNINDEX,626.47,632.6,626.47,117110964
6/24/2016,620.77,VNINDEX,631.77,631.77,597.68,270167693
6/27/2016,621.27,VNINDEX,616.19,621.27,608.26,107961271
6/28/2016,622.2,VNINDEX,617.68,624.85,617.65,89276686
6/29/2016,630.12,VNINDEX,623.56,631.25,623.56,122306893
6/30/2016,632.26,VNINDEX,633.17,637.46,631.74,106172826
7/1/2016,640.3,VNINDEX,632.26,643.55,632.26,126003431
7/4/2016,647.96,VNINDEX,643.11,647.96,641.96,137074190
7/5/2016,650.88,VNINDEX,650.47,658.45,647.52,149329425
7/6/2016,649.46,VNINDEX,646.8,652.36,644.07,136952723
7/7/2016,661.12,VNINDEX,652.49,661.12,652.13,137255422
7/8/2016,658.68,VNINDEX,661.07,665.53,655.91,143999302
7/11/2016,652.26,VNINDEX,658.92,664.89,648.77,162216721
7/12/2016,658.9,VNINDEX,652.81,658.9,649.86,175613469
7/13/2016,675.12,VNINDEX,662.04,676.06,662.04,138393530
7/14/2016,666.69,VNINDEX,675.66,681.75,666.69,160109344
7/15/2016,664.56,VNINDEX,666.69,670.18,661.47,131134987
7/18/2016,673.5,VNINDEX,664.12,673.5,662.25,131475169
7/19/2016,667.76,VNINDEX,675.89,677.35,660.09,139586806
7/20/2016,660.26,VNINDEX,667.86,667.86,660.26,129409012
7/21/2016,659.57,VNINDEX,662.72,665.9,656.03,112376924
7/22/2016,649.87,VNINDEX,657.15,658.06,640.26,151762705
7/25/2016,649.3,VNINDEX,651.33,654.17,646.04,97521070
7/26/2016,648.59,VNINDEX,648.58,651.93,642.91,106200466
7/27/2016,656.11,VNINDEX,647.98,656.11,647.74,127212901
7/28/2016,657.14,VNINDEX,655.81,657.2,649.86,122995228
7/29/2016,652.23,VNINDEX,654.19,657.88,650.98,120007853
8/1/2016,648.38,VNINDEX,655.38,655.38,646.02,92786858
8/2/2016,636.05,VNINDEX,643.2,643.2,633.33,176389415
8/3/2016,631.61,VNINDEX,632.98,634.75,627.66,94952845
8/4/2016,631.94,VNINDEX,633.74,641.02,631.94,112054475
8/5/2016,627.39,VNINDEX,629.69,630.18,622.49,125577237
8/8/2016,629.46,VNINDEX,627.39,629.91,622.14,90026903
8/9/2016,637.34,VNINDEX,629.66,637.34,629.66,98867142
8/10/2016,648.33,VNINDEX,637.21,648.48,637.21,120826260
8/11/2016,660.24,VNINDEX,649.27,660.24,648.31,140932553
8/12/2016,655.71,VNINDEX,665.14,668.52,652.67,125031135
8/15/2016,659.47,VNINDEX,654.06,659.47,653.64,117957041
8/16/2016,658.11,VNINDEX,659.47,662.13,656.83,160323174
8/17/2016,660.51,VNINDEX,659.46,660.76,657.06,123972737
8/18/2016,660.65,VNINDEX,663.56,665.94,656.35,131630610
8/19/2016,662.28,VNINDEX,664.09,666.93,659.64,109696013
8/22/2016,657.68,VNINDEX,662.87,664.95,657.68,116313401
8/23/2016,659.16,VNINDEX,653.58,659.16,652.88,109076919
8/24/2016,660.77,VNINDEX,660.95,665.43,659.7,103852017
